id,ticket_id,related_type,text,type,user_id
845,1647,TICKET,Затрудняюсь,HARD,712
846,1641,TICKET,Затрудняюсь,HARD,712
848,1658,TICKET,Затрудняюсь,HARD,712
849,1657,TICKET,Непонятно,OBSCURE,712
850,1658,TICKET,Ответил,SOLVED,788
851,1660,TICKET,Ответил,SOLVED,712
852,1659,TICKET,Непонятно,OBSCURE,712
854,1669,TICKET,Непонятно,OBSCURE,99
855,1668,TICKET,вайн,OBSCURE,99
856,1667,TICKET,вайн,OBSCURE,99
857,1665,TICKET,Confetti's - Megamix,WAITING,99
858,1666,TICKET,вайн,OBSCURE,99
859,1661,TICKET,Ответил,SOLVED,99
860,1657,TICKET,оставьте ссылку фрагмент музыки или подробное описание.,OBSCURE,99
861,1647,TICKET,#Докатились!,WAITING,99
864,1683,TICKET,Затрудняюсь,HARD,712
865,1682,TICKET,Затрудняюсь,HARD,712
866,1684,TICKET,Затрудняюсь,HARD,712
867,1681,TICKET,Ответил,SOLVED,712
868,1674,TICKET,Затрудняюсь,HARD,712
869,1669,TICKET,Затрудняюсь,HARD,712
870,1666,TICKET,Затрудняюсь,HARD,712
871,1691,TICKET,Ответил,SOLVED,712
872,1692,TICKET,Ответил,SOLVED,712
873,1690,TICKET,Затрудняюсь,HARD,712
874,1689,TICKET,Затрудняюсь,HARD,712
875,1688,TICKET,Затрудняюсь vine,HARD,712
876,1687,TICKET,Ответил,SOLVED,712
877,1686,TICKET,Затрудняюсь,HARD,712
878,1685,TICKET,Затрудняюсь,HARD,712
879,1694,TICKET,Затрудняюсь,HARD,712
880,1693,TICKET,Затрудняюсь дубль,HARD,712
881,1695,TICKET,Затрудняюсь,HARD,712
882,1695,TICKET,Ответил,SOLVED,788
883,1706,TICKET,Ответил,SOLVED,712
884,1707,TICKET,Затрудняюсь,HARD,712
885,1705,TICKET,Затрудняюсь,HARD,712
886,1704,TICKET,Ответил,SOLVED,712
887,1703,TICKET,Ответил,SOLVED,712
888,1702,TICKET,Затрудняюсь,HARD,712
889,1701,TICKET,Затрудняюсь,HARD,712
890,1700,TICKET,Затрудняюсь,HARD,712
891,1699,TICKET,Затрудняюсь,HARD,712
892,1698,TICKET,Затрудняюсь,HARD,712
893,1696,TICKET,Затрудняюсь паркур,HARD,712
894,1697,TICKET,Затрудняюсь анимэ,HARD,712
895,1708,TICKET,Затрудняюсь Vine #34 [GDM],HARD,712
896,1709,TICKET,Ответил,SOLVED,712
897,1711,TICKET,Ответил,SOLVED,712
898,1712,TICKET,Ответил,SOLVED,712
899,1713,TICKET,Ответил,SOLVED,712
900,1710,TICKET,Затрудняюсь слишком замедлен трек,HARD,712
902,1714,TICKET,Ответил,SOLVED,712
903,1715,TICKET,Затрудняюсь,HARD,712
906,1716,TICKET,Непонятно,OBSCURE,712
907,1717,TICKET,Ответил,SOLVED,788
908,1716,TICKET,Ответил,SOLVED,788
909,1723,TICKET,Ответил,SOLVED,788
910,1725,TICKET,Ответил,SOLVED,788
911,1724,TICKET,Ответил,SOLVED,788
912,1697,TICKET,Ответил,SOLVED,788
913,1727,TICKET,Ответил,SOLVED,788
914,1728,TICKET,Ответил,SOLVED,788
915,1732,TICKET,Ответил,SOLVED,788
916,1733,TICKET,Ответил,SOLVED,788
917,1730,TICKET,какой именно трек?,WAITING,99
918,1734,TICKET,Funk Yo?! - Funky Lia,WAITING,99
919,1735,TICKET,Ответил,SOLVED,99
920,1722,TICKET,my friend pedro soundtrack,OBSCURE,99
921,1719,TICKET,квн 2016,OBSCURE,99
923,1761,TICKET,игра,OBSCURE,99
925,1769,TICKET,Ответил,SOLVED,788
926,1770,TICKET,Ответил,SOLVED,788
927,1775,TICKET,Затрудняюсь vine teenwolf,HARD,712
928,1774,TICKET,Затрудняюсь,HARD,712
929,1773,TICKET,Затрудняюсь,HARD,712
930,1772,TICKET,Затрудняюсь,HARD,712
931,1771,TICKET,Затрудняюсь vine,HARD,712
932,1767,TICKET,Затрудняюсь vine teenwolf,HARD,712
933,1750,TICKET,Затрудняюсь,HARD,712
934,1726,TICKET,Затрудняюсь,HARD,712
936,1779,TICKET,вайн,OBSCURE,99
937,1781,TICKET,Ответил,SOLVED,712
938,1779,TICKET,Ответил,SOLVED,712
939,1780,TICKET,Ответил,SOLVED,712
940,1777,TICKET,Отложено,WAITING,712
941,1778,TICKET,Затрудняюсь,HARD,712
942,1784,TICKET,Ответил,SOLVED,99
943,1785,TICKET,Ответил,SOLVED,788
944,1778,TICKET,Ответил,SOLVED,99
945,1793,TICKET,Ответил,SOLVED,788
946,1795,TICKET,Ответил,SOLVED,712
947,1790,TICKET,бокс,OBSCURE,99
948,1806,TICKET,Ответил,SOLVED,99
949,1805,TICKET,Ответил,SOLVED,99
950,1807,TICKET,Ответил,SOLVED,99
951,1804,TICKET,Непонятно,OBSCURE,99
952,1801,TICKET,вайн трэп,OCCUPIED,99
953,1800,TICKET,вайн,OBSCURE,99
954,1795,TICKET,арабы,OCCUPIED,99
956,1812,TICKET,Затрудняюсь,HARD,712
957,1811,TICKET,Ответил,SOLVED,712
958,1810,TICKET,Затрудняюсь,HARD,712
959,1804,TICKET,Ответил,SOLVED,788
960,1808,TICKET,Ответил,SOLVED,712
961,1809,TICKET,Ответил,SOLVED,712
962,1801,TICKET,Затрудняюсь,HARD,712
963,1800,TICKET,Затрудняюсь,HARD,712
964,1799,TICKET,Затрудняюсь,HARD,712
965,1813,TICKET,Ответил,SOLVED,712
966,1817,TICKET,Затрудняюсь +100500 мужик через забор,HARD,712
967,1812,TICKET,Ответил,SOLVED,99
968,1818,TICKET,дота,WAITING,99
969,1818,TICKET,Затрудняюсь,HARD,712
970,1816,TICKET,арабы,OBSCURE,99
971,1820,TICKET,Ответил,SOLVED,99
972,1823,TICKET,румыны,WAITING,99
973,1824,TICKET,Затрудняюсь,HARD,712
974,1825,TICKET,Ответил,SOLVED,99
975,1827,TICKET,нет вопроса,OBSCURE,99
976,1826,TICKET,Ответил,SOLVED,99
977,1822,TICKET,Ответил,SOLVED,99
978,1824,TICKET,япония,WAITING,99
979,1810,TICKET,треш 3 сек,OBSCURE,99
980,1828,TICKET,вайн trap,OBSCURE,99
981,1836,TICKET,сша,OBSCURE,99
982,1835,TICKET,тойота,OBSCURE,99
983,1823,TICKET,Ответил,SOLVED,712
984,1841,TICKET,Ответил примерно,,
,712,,,,
985,1844,TICKET,Затрудняюсь,HARD,712
986,1843,TICKET,Затрудняюсь,HARD,712
987,1844,TICKET,Ответил,SOLVED,788
988,1845,TICKET,Ответил,SOLVED,788
989,1846,TICKET,Ответил,SOLVED,712
990,1847,TICKET,Затрудняюсь,HARD,712
991,1847,TICKET,ДЭДПУЛ,OBSCURE,99
992,1833,TICKET,эпик,WAITING,99
993,1799,TICKET,Последняя серия BMW X5,OCCUPIED,99
996,1865,TICKET,Ответил,SOLVED,788
997,1862,TICKET,Ответил,SOLVED,99
998,1866,TICKET,Затрудняюсь реклама,HARD,712
999,1863,TICKET,Затрудняюсь,HARD,712
1000,1860,TICKET,Затрудняюсь,HARD,712
1001,1859,TICKET,Непонятно,OBSCURE,712
1002,1858,TICKET,Затрудняюсь,HARD,712
1003,1857,TICKET,Затрудняюсь,HARD,712
1004,1854,TICKET,Затрудняюсь,HARD,712
1005,1796,TICKET,Ответил,SOLVED,712
1006,1867,TICKET,Ответил,SOLVED,788
1007,1868,TICKET,Ответил,SOLVED,788
1008,1869,TICKET,Затрудняюсь,HARD,712
1009,1874,TICKET,вайн,OBSCURE,99
1010,1873,TICKET,Затрудняюсь,HARD,712
1011,1871,TICKET,Непонятно,OBSCURE,712
1012,1874,TICKET,Затрудняюсь,HARD,712
1013,1872,TICKET,Затрудняюсь,HARD,712
1014,1875,TICKET,Затрудняюсь,HARD,712
1015,1873,TICKET,вайн,OBSCURE,99
1016,1876,TICKET,Затрудняюсь,HARD,712
1017,1877,TICKET,Затрудняюсь,HARD,712
1018,1872,TICKET,Ответил,SOLVED,788
1019,1869,TICKET,кс,OBSCURE,99
1020,1866,TICKET,Faberlic,OBSCURE,99
1021,1843,TICKET,zbl,HARD,99
1022,1879,TICKET,гдм,OBSCURE,99
1023,1789,TICKET,ТОП 5 ЛУЧШИХ MOBA ИГР,OBSCURE,99
1024,1767,TICKET,вайн,OBSCURE,99
1025,1739,TICKET,Ответил,SOLVED,99
1026,1772,TICKET,ТОП 5 ЛУЧШИХ MOBA ИГР,OBSCURE,99
1027,1775,TICKET,вайн можно поискать,HARD,99
1028,1887,TICKET,Ответил,SOLVED,788
1029,1884,TICKET,Ответил,SOLVED,788
1030,1909,TICKET,Непонятно,OBSCURE,712
1031,1907,TICKET,Непонятно,OBSCURE,712
1032,1908,TICKET,Затрудняюсь фубля,HARD,712
1033,1901,TICKET,Ответил,SOLVED,712
1034,1900,TICKET,Затрудняюсь,HARD,712
1035,1899,TICKET,Затрудняюсь,HARD,712
1036,1898,TICKET,Затрудняюсь,HARD,712
1037,1895,TICKET,Затрудняюсь,HARD,712
1038,1892,TICKET,Затрудняюсь,HARD,712
1039,1889,TICKET,Затрудняюсь,HARD,712
1040,1887,TICKET,Затрудняюсь,HARD,712
1041,1886,TICKET,Затрудняюсь,HARD,712
1042,1885,TICKET,Затрудняюсь,HARD,712
1043,1883,TICKET,Затрудняюсь,HARD,712
1044,1882,TICKET,Затрудняюсь,HARD,712
1045,1880,TICKET,Затрудняюсь,HARD,712
1046,1879,TICKET,Затрудняюсь,HARD,712
1047,1910,TICKET,Ответил,SOLVED,712
1048,1912,TICKET,Ответил,SOLVED,712
1049,1911,TICKET,Затрудняюсь,HARD,712
1050,1913,TICKET,Затрудняюсь,HARD,712
1051,1914,TICKET,Затрудняюсь,HARD,712
1052,1915,TICKET,Затрудняюсь,HARD,712
1053,1917,TICKET,Ответил,SOLVED,711
1054,1920,TICKET,Затрудняюсь,HARD,712
1055,1919,TICKET,Непонятно,OBSCURE,712
1056,1921,TICKET,Затрудняюсь,HARD,712
1057,1896,TICKET,Ответил,SOLVED,712
1058,1923,TICKET,Затрудняюсь,HARD,712
1059,1930,TICKET,Ответил,SOLVED,788
1060,1929,TICKET,Ответил,SOLVED,788
1061,1928,TICKET,Ответил,SOLVED,788
1062,1904,TICKET,Отложено,WAITING,99
1064,1936,TICKET,Ответил,SOLVED,788
1065,1932,TICKET,Ответил,SOLVED,788
1066,1931,TICKET,Ответил,SOLVED,788
1067,1943,TICKET,Ответил,SOLVED,788
1068,1945,TICKET,Ответил,SOLVED,788
1070,1234,TICKET,Ответил,SOLVED,1
1071,1952,TICKET,Затрудняюсь,HARD,712
1072,1951,TICKET,Затрудняюсь,HARD,712
1073,1950,TICKET,Затрудняюсь,HARD,712
1074,1949,TICKET,Затрудняюсь,HARD,712
1075,1947,TICKET,Затрудняюсь,HARD,712
1076,1946,TICKET,Непонятно,OBSCURE,712
1077,1944,TICKET,Ответил,SOLVED,712
1078,1942,TICKET,Затрудняюсь,HARD,712
1079,1940,TICKET,Затрудняюсь,HARD,712
1080,1938,TICKET,Затрудняюсь,HARD,712
1081,1939,TICKET,Ответил,SOLVED,712
1082,1935,TICKET,Непонятно,OBSCURE,712
1083,1927,TICKET,Затрудняюсь,HARD,712
1084,1925,TICKET,Затрудняюсь,HARD,712
1085,1924,TICKET,Затрудняюсь,HARD,712
1086,1953,TICKET,Ответил,SOLVED,712
1087,1954,TICKET,Затрудняюсь,HARD,712
1088,1955,TICKET,Затрудняюсь,HARD,712
1089,1956,TICKET,Ответил,SOLVED,712
1091,1960,TICKET,Ответил,SOLVED,788
1092,1962,TICKET,Затрудняюсь,HARD,712
1093,1963,TICKET,Затрудняюсь,HARD,712
1094,1964,TICKET,Затрудняюсь,HARD,712
1095,1965,TICKET,Затрудняюсь,HARD,712
1096,1967,TICKET,Затрудняюсь,HARD,712
1097,1968,TICKET,Затрудняюсь было уже,HARD,712
1098,1972,TICKET,Ответил,SOLVED,788
1099,1971,TICKET,Ответил,SOLVED,788
1100,1942,TICKET,https://vk.com/topic-84772847_31750784?offset=2980,WAITING,711
1102,1980,TICKET,Ответил,SOLVED,712
1103,1979,TICKET,Затрудняюсь трек нормальный,HARD,712
1104,1978,TICKET,Затрудняюсь,HARD,712
1105,1974,TICKET,Затрудняюсь,HARD,712
1106,1973,TICKET,Затрудняюсь,HARD,712
1107,1981,TICKET,Затрудняюсь,HARD,712
1108,1982,TICKET,Непонятно,OBSCURE,712
1109,1986,TICKET,Ответил,SOLVED,788
1110,1985,TICKET,Ответил,SOLVED,788
1111,1991,TICKET,Отложено,WAITING,708
1112,1996,TICKET,Затрудняюсь рок,HARD,712
1113,1995,TICKET,Непонятно,OBSCURE,712
1114,1994,TICKET,Затрудняюсь,HARD,712
1115,1993,TICKET,Затрудняюсь,HARD,712
1116,1992,TICKET,Непонятно,OBSCURE,712
1117,1991,TICKET,Непонятно,OBSCURE,712
1118,1988,TICKET,Ответил примерно,SOLVED,712
1119,1983,TICKET,Затрудняюсь,HARD,712
1120,1984,TICKET,Затрудняюсь,HARD,712
1122,1999,TICKET,Отложено,WAITING,712
1123,2001,TICKET,Ответил,SOLVED,712
1124,2003,TICKET,Ответил,SOLVED,712
1125,2004,TICKET,Ответил,SOLVED,712
1126,2005,TICKET,Ответил,SOLVED,712
1127,2006,TICKET,Ответил,SOLVED,712
1129,2010,TICKET,Ответил,SOLVED,788
1130,2007,TICKET,Затрудняюсь,HARD,712
1131,2008,TICKET,Затрудняюсь,HARD,712
1132,2009,TICKET,Непонятно,OBSCURE,712
1133,2010,TICKET,Затрудняюсь,HARD,712
1134,2014,TICKET,Затрудняюсь,HARD,712
1135,2013,TICKET,Ответил,SOLVED,712
1136,2016,TICKET,Затрудняюсь,HARD,712
1137,2015,TICKET,Ответил,SOLVED,712
1138,2018,TICKET,Затрудняюсь,HARD,712
1140,2029,TICKET,Ответил,SOLVED,712
1141,2028,TICKET,Затрудняюсь,HARD,712
1142,2021,TICKET,Непонятно,OBSCURE,712
1143,2030,TICKET,Затрудняюсь,HARD,712
1144,2031,TICKET,Отложено,WAITING,712
1145,2032,TICKET,Отложено,WAITING,712
1146,2037,TICKET,Затрудняюсь было,HARD,712
1147,2047,TICKET,Затрудняюсь,HARD,712
1148,2046,TICKET,Затрудняюсь,HARD,712
1149,2044,TICKET,Затрудняюсь,HARD,712
1150,2048,TICKET,Ответил,SOLVED,712
1151,2050,TICKET,Ответил примерно,SOLVED,712
1155,2054,TICKET,Ответил,SOLVED,712
1156,2056,TICKET,Ответил,SOLVED,712
1157,2058,TICKET,Ответил,SOLVED,712
1158,2059,TICKET,Ответил примерно,SOLVED,712
1159,2060,TICKET,Затрудняюсь,HARD,712
1160,2061,TICKET,Затрудняюсь,HARD,712
1161,2066,TICKET,Ответил,SOLVED,99
1162,2070,TICKET,Ответил,SOLVED,712
1163,2069,TICKET,Затрудняюсь,HARD,712
1164,2068,TICKET,Ответил,SOLVED,712
1165,2067,TICKET,Ответил,SOLVED,712
1166,2065,TICKET,Непонятно,OBSCURE,712
1167,2064,TICKET,Затрудняюсь,HARD,712
1168,2063,TICKET,Затрудняюсь,HARD,712
1169,2071,TICKET,Затрудняюсь,HARD,712
1170,2071,TICKET,Ответил,SOLVED,99
1171,2083,TICKET,Ответил,SOLVED,43
1172,1800,TICKET,Ответил,SOLVED,43
1173,1788,TICKET,Ответил,SOLVED,43
1175,2088,TICKET,думаем,OCCUPIED,99
1176,2087,TICKET,Ответил,SOLVED,99
1177,2101,TICKET,Затрудняюсь,HARD,712
1178,2100,TICKET,Затрудняюсь,HARD,712
1179,2099,TICKET,Затрудняюсь,HARD,712
1180,2098,TICKET,Непонятно,OBSCURE,712
1181,2097,TICKET,Затрудняюсь,HARD,712
1182,2095,TICKET,Непонятно,OBSCURE,712
1183,2094,TICKET,Затрудняюсь,HARD,712
1184,2093,TICKET,Непонятно,OBSCURE,712
1185,2092,TICKET,Затрудняюсь было задолбало,HARD,712
1186,2090,TICKET,Непонятно,OBSCURE,712
1187,2089,TICKET,Затрудняюсь,HARD,712
1188,2085,TICKET,Затрудняюсь,HARD,712
1189,2082,TICKET,Затрудняюсь,HARD,712
1190,2081,TICKET,Затрудняюсь,HARD,712
1191,2080,TICKET,Затрудняюсь,HARD,712
1192,2077,TICKET,Непонятно,OBSCURE,712
1193,2076,TICKET,Затрудняюсь,HARD,712
1194,2073,TICKET,Затрудняюсь,HARD,712
1195,2074,TICKET,Затрудняюсь,HARD,712
1196,2075,TICKET,Затрудняюсь,HARD,712
1197,2103,TICKET,Ответил,SOLVED,712
1198,2102,TICKET,Затрудняюсь было задолбало,HARD,712
1199,2105,TICKET,Затрудняюсь,HARD,712
1201,2122,TICKET,Случайно ответил,OBSCURE,1
1203,2125,TICKET,Ответил,SOLVED,99
1204,2120,TICKET,Непонятно,OBSCURE,99
1205,2126,TICKET,скейт,OCCUPIED,99
1206,2127,TICKET,заявка аналог Тикет #2126,HARD,99
1207,2129,TICKET,Непонятно,OBSCURE,712
1208,2126,TICKET,Затрудняюсь,HARD,712
1209,2127,TICKET,Затрудняюсь,HARD,712
1210,2120,TICKET,Ответил,SOLVED,712
1211,2130,TICKET,Ответил,SOLVED,712
1212,2119,TICKET,Ответил,SOLVED,712
1213,2117,TICKET,Ответил,SOLVED,712
1214,2116,TICKET,Затрудняюсь,HARD,712
1215,2114,TICKET,Непонятно,OBSCURE,712
1216,2109,TICKET,Затрудняюсь,HARD,712
1217,2116,TICKET,танки,OCCUPIED,99
1218,2131,TICKET,Затрудняюсь,HARD,712
1220,2135,TICKET,Затрудняюсь,HARD,712
1221,2136,TICKET,Затрудняюсь,HARD,712
1222,2138,TICKET,Затрудняюсь,HARD,712
1225,2142,TICKET,Затрудняюсь,HARD,712
1226,2148,TICKET,Затрудняюсь дубль,HARD,712
1227,2150,TICKET,Ответил,SOLVED,712
1228,2149,TICKET,Затрудняюсь,HARD,712
1230,2152,TICKET,Ответил,SOLVED,712
1231,2151,TICKET,Затрудняюсь,HARD,712
1233,2166,TICKET,Затрудняюсь,HARD,712
1234,2167,TICKET,Затрудняюсь,HARD,712
1235,2164,TICKET,Непонятно,OBSCURE,712
1236,2162,TICKET,Непонятно,OBSCURE,712
1237,2161,TICKET,Затрудняюсь,HARD,712
1238,2159,TICKET,Затрудняюсь,HARD,712
1239,2175,TICKET,Непонятно,OBSCURE,712
1240,2178,TICKET,Непонятно,OBSCURE,712
1241,2177,TICKET,Затрудняюсь,HARD,712
1242,2176,TICKET,Затрудняюсь,HARD,712
1243,2171,TICKET,Затрудняюсь,HARD,712
1244,2180,TICKET,Ответил примерно,SOLVED,712
1245,2181,TICKET,Непонятно,OBSCURE,712
1246,2182,TICKET,Затрудняюсь,HARD,712
1247,2184,TICKET,Затрудняюсь,HARD,712
1249,2187,TICKET,Затрудняюсь,HARD,712
1250,2190,TICKET,Непонятно,OBSCURE,712
1251,2191,TICKET,Затрудняюсь,HARD,712
1252,2194,TICKET,Непонятно,OBSCURE,712
1253,2217,TICKET,Затрудняюсь,HARD,712
1254,2214,TICKET,Непонятно,OBSCURE,712
1255,2228,TICKET,Затрудняюсь турецкое,HARD,712
1256,2225,TICKET,Затрудняюсь,HARD,712
1257,2223,TICKET,Затрудняюсь,HARD,712
1258,2221,TICKET,Непонятно,OBSCURE,712
1259,2229,TICKET,Затрудняюсь,HARD,712
